SiteRoom,Site,Room,Est__Cut_Date,Actual_Cut_Date,Est__Replant_Date,Actual_Replant_Date,Est__Flower_Date,Actual_Flower_Date,Est__Harvest_Date,Actual_Harvest_Date,Est__Dry_Date,Actual_Dry_Date,Est__Ship_Avail__Date,Actual_Ship_Avail__Date,Est__FGI_Date,Actual_Trim_Completion_Date,Turn_Status,Brand,Strain_Commercialization_Status,Strain_Accession_Number,Strain_Name,Strain_Code,No__Plants,Canopy_Alloc_____,Canopy_Alloc___ft_2_,Est__Yield__g_ft_2_,Turn_Round,Turn_No_,Harvest_Batch_No_,Est__Wet_Weight__lbs_,Est__LTB__lbs_,Est__STB__lbs_,Est__T__lbs_,Est__MTB__lbs_,Est__FF__lbs_,Est__Ship__Avail__Month,Act__Wet_Weight__lbs_,Act__LTB__lbs_,Act__STB__lbs_,Act__T__lbs_,Act_MTB__lbs_,Act__FF__lbs_,Act__Ship__Avail__Month,Adj__LTB__lbs_,Adj__STB__lbs_,Adj__T__lbs_,Adj__MTB__lbs_,Adj__FF__lbs_,Performance_Notes,Forecast_LTB_Ingest,Forecast_STB_Ingest,Forecast_T_Ingest,Forecast_MTB_Ingest,Forecast_FF_Ingest,Forecast_Harvest_Date,Forecast_Harvest_Month,Forecast_Ship_Avail__Date,Forecast_Ship_Avail__Month,Forecast_FGI_Date,Forecast_FGI_Month,Forecast_FGI_Week,Waste_Weight,Change_Tracker
88-01,88th,1,7/8/2024,7/8/2024,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,10/7/2024,10/17/2024,,11/1/2024,10/7/2024,11/13/2024,10/30/2024,Ship Available,Connected,Commercial - Production,,Silver Spoon,SLS,5,0.005945303,14.76813317,45,3,88-01-03/2024,88-01-100724-SLS/FF,,1.465118417,0.436940307,2.111878151,,0,2024-11,15.72999524,0,0,0,0,6.228063987,2024-10,0,0,0,0,6.228063987,,0,0,0,0,6.228063987,10/7/2024,2024-10,10/7/2024,2024-10,11/13/2024,2024-11,11/11/2024,0,383
88-01,88th,1,7/8/2024,7/8/2024,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,10/7/2024,10/17/2024,,11/1/2024,11/1/2024,11/13/2024,11/19/2024,Ship Available,Alien Labs,Commercial - Production,,Gemini,GEM,94,0.1117717,277.6409037,45,3,88-01-03/2024,88-01-100724-GEM,,27.54422623,8.214477778,39.70330925,,0,2024-11,257.654456,26.29896471,1.871726133,24.97839468,0,0,2024-11,26.29896471,1.871726133,24.97839468,0,0,,26.29896471,1.871726133,24.97839468,0,0,10/7/2024,2024-10,11/1/2024,2024-11,11/13/2024,2024-11,11/11/2024,0,383
88-01,88th,1,7/8/2024,7/8/2024,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,10/7/2024,10/17/2024,,11/1/2024,10/21/2024,11/13/2024,11/19/2024,Ship Available,Alien Labs,Commercial - Production,,Dark Web,DW,66,0.078478002,194.9393579,50,3,88-01-03/2024,88-01-100724-DW,,21.27351941,5.767612057,27.8767916,,0,2024-11,119.2260886,14.30801249,0.835552655,8.752358948,0,0,2024-10,14.30801249,0.835552655,8.752358948,0,0,,14.30801249,0.835552655,8.752358948,0,0,10/7/2024,2024-10,10/21/2024,2024-10,11/13/2024,2024-11,11/11/2024,0,383
88-01,88th,1,7/8/2024,7/8/2024,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,10/2/2024,10/12/2024,,10/27/2024,10/25/2024,11/8/2024,11/19/2024,Ship Available,Alien Labs,Commercial - Production,,BK Satellite,BKS,108,0.128418549,318.9916766,52,3,88-01-03/2024,88-01-100224-BKS,,36.39354147,9.437910639,45.61656807,,0,2024-10,312.6929046,37.31988218,1.181678689,21.96908235,0,0,2024-10,37.31988218,1.181678689,21.96908235,0,0,,37.31988218,1.181678689,21.96908235,0,0,10/2/2024,2024-10,10/25/2024,2024-10,11/8/2024,2024-11,11/4/2024,0,383
88-01,88th,1,7/8/2024,7/8/2024,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,10/7/2024,10/17/2024,,11/1/2024,10/31/2024,11/13/2024,11/19/2024,Ship Available,Alien Labs,Commercial - Production,,Z,ZK,59,0.070154578,174.2639715,27,3,88-01-03/2024,88-01-100724-ZK,,10.37303839,5.155895627,24.92016219,,0,2024-11,136.3780666,9.634208716,1.946683363,13.33797774,0,0,2024-10,9.634208716,1.946683363,13.33797774,0,0,,9.634208716,1.946683363,13.33797774,0,0,10/7/2024,2024-10,10/31/2024,2024-10,11/13/2024,2024-11,11/11/2024,0,383
88-01,88th,1,7/8/2024,,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,9/30/2024,10/10/2024,,10/25/2024,11/5/2024,11/6/2024,11/19/2024,Ship Available,Connected,,,Hitchhiker,HIT,6,0.007134364,17.72175981,45,3,88-01-03/2024,88-01-093024-HIT,,1.7581421,0.70325684,3.16465578,,0,2024-10,8.113017866,0.756186176,0.085980352,0.460766504,0,0,2024-11,0.756186176,0.085980352,0.460766504,0,0,,0.756186176,0.085980352,0.460766504,0,0,9/30/2024,2024-09,11/5/2024,2024-11,11/6/2024,2024-11,11/4/2024,0,383
88-01,88th,1,7/8/2024,,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,9/30/2024,10/10/2024,,10/25/2024,11/5/2024,11/6/2024,11/19/2024,Ship Available,Alien Labs,,,Baklava,BAK,4,0.004756243,11.81450654,45,3,88-01-03/2024,88-01-093024-BAK,,1.172094733,0.349552246,1.689502521,,0,2024-10,8.476780896,0.954602374,0.037478615,0.482812748,0,0,2024-11,0.954602374,0.037478615,0.482812748,0,0,,0.954602374,0.037478615,0.482812748,0,0,9/30/2024,2024-09,11/5/2024,2024-11,11/6/2024,2024-11,11/4/2024,0,383
88-01,88th,1,7/8/2024,7/8/2024,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,9/30/2024,10/10/2024,,10/25/2024,11/4/2024,11/6/2024,11/19/2024,Ship Available,Tester,Breeding - Stage 1,,SC.Grandaddy Purps,GDP,7,0.008323424,20.67538644,36,3,88-01-03/2024,88-01-093024-GDP,,1.640932627,0.61171643,2.956629412,,0,2024-10,13.18365403,1.17726944,0.070547981,1.003104111,0,0,2024-11,1.17726944,0.070547981,1.003104111,0,0,,1.17726944,0.070547981,1.003104111,0,0,9/30/2024,2024-09,11/4/2024,2024-11,11/6/2024,2024-11,11/4/2024,0,383
88-01,88th,1,7/8/2024,7/8/2024,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,9/30/2024,10/10/2024,,10/25/2024,11/4/2024,11/6/2024,11/19/2024,Ship Available,Tester,Breeding - Stage 1,,Larry OG,LAG,7,0.008323424,20.67538644,45,3,88-01-03/2024,88-01-093024-LAG,,2.051165783,0.61171643,2.956629412,,0,2024-10,13.88913385,1.214748056,0.202825447,0.89287289,0,0,2024-11,1.214748056,0.202825447,0.89287289,0,0,,1.214748056,0.202825447,0.89287289,0,0,9/30/2024,2024-09,11/4/2024,2024-11,11/6/2024,2024-11,11/4/2024,0,383
88-01,88th,1,7/8/2024,,8/7/2024,8/5/2024,8/9/2024,8/9/2024,10/12/2024,10/4/2024,10/14/2024,,10/29/2024,10/23/2024,11/10/2024,11/19/2024,Ship Available,MT,,,Birkinz,BIR,41,0.048751486,121.098692,45,3,88-01-03/2024,88-01-100424-BIR,,,,17.31740084,12.01397102,0,2024-10,110.859539,11.40672675,0.615090213,9.096280358,0,0,2024-10,11.40672675,0.615090213,9.096280358,0,0,,11.40672675,0.615090213,9.096280358,0,0,10/4/2024,2024-10,10/23/2024,2024-10,11/10/2024,2024-11,11/4/2024,0,383
